,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_mean,featureX_mean,featureY_min,featureX_min,Date & Time
63322,unknown,1014,649.19,25.23,2.0,0.0,1557.0,4.0,0.0,0.0,8.19,385760.0,247.0,1562.0,14.84,3.0,17.5,-81.0,-87.38,150.17944198125835,-88.419375,5.714375,-106.69,-17.13,2020-08-28 23:49:52
63323,unknown,1014,646.38,25.46,2.19,1.0,1280.0,308.0,0.0,0.0,11.89,393313.0,248.0,1589.0,14.96,3.0,26.13,-73.25,-86.75,99.78478804830372,-89.665,10.768125,-103.69,-7.31,2020-08-28 23:49:53
63324,unknown,1014,592.43,25.29,2.17,1.0,1225.0,256.0,0.0,0.0,12.42,362863.0,245.0,1481.0,14.64,2.0,,,,99.78478804830372,-84.996875,13.03125,-96.0,1.19,2020-08-28 23:49:54
63325,unknown,1014,640.83,25.9,2.0,0.0,1536.0,7.0,0.0,0.0,8.74,378193.0,245.0,1543.0,14.4,3.0,21.63,-68.5,-78.88,149.9488116887567,-86.07124999999999,9.24125,-94.88,-8.0,2020-08-28 23:49:55
63326,unknown,1014,686.48,21.35,3.0,0.0,0.0,1555.0,0.0,0.0,11.13,375118.0,241.0,1555.0,14.62,3.0,13.75,-76.38,-86.63,106.03099929953903,-86.685,6.5875,-100.31,-5.0,2020-08-28 23:49:56
63327,unknown,1014,663.92,20.11,3.0,0.0,0.0,1589.0,0.0,0.0,9.57,390754.0,246.0,1589.0,14.32,3.0,12.38,-79.75,-90.13,113.63720741364092,-89.54375,7.42,-98.81,-2.31,2020-08-28 23:49:57
63328,unknown,1014,569.21,17.01,3.49,1.0,0.0,789.0,750.0,0.0,11.66,377171.0,245.0,1541.0,14.74,4.0,16.25,-79.75,-93.13,99.78478804830372,-90.938125,7.286250000000001,-101.56,-3.69,2020-08-28 23:49:59
63329,unknown,1014,618.14,14.8,4.0,0.0,0.0,0.0,1579.0,0.0,8.01,389909.0,247.0,1578.0,14.04,4.0,12.0,-74.38,-90.25,107.8723022051599,-87.130625,10.48875,-96.31,-0.63,2020-08-28 23:50:00
63330,unknown,1014,687.02,15.54,4.0,0.0,0.0,0.0,1545.0,0.0,5.63,381547.0,247.0,1545.0,12.4,4.0,23.5,-67.88,-83.88,155.17189273106356,-82.208125,13.013125,-92.5,3.44,2020-08-28 23:50:01
63331,unknown,1014,677.66,16.19,4.0,0.0,0.0,0.0,1556.0,0.0,9.11,382826.0,246.0,1557.0,11.22,4.0,26.88,-69.13,-81.75,109.5160110354133,-83.83,9.30625,-96.13,-2.63,2020-08-28 23:50:02
63332,unknown,1014,654.09,16.05,4.0,0.0,0.0,0.0,1533.0,0.0,8.4,372573.0,243.0,1533.0,11.56,4.0,27.13,-64.0,-79.75,146.50321784209967,-78.70375,11.005624999999998,-94.94,-9.69,2020-08-28 23:50:03
63333,unknown,1014,679.58,20.3,2.98,0.0,800.0,14.0,770.0,0.0,3.35,389793.0,246.0,1583.0,11.1,3.0,30.75,-61.5,-72.13,133.16109612715704,-70.020625,17.555,-80.31,6.94,2020-08-28 23:50:04
63334,unknown,1014,807.8,24.11,3.0,0.0,0.0,1577.0,0.0,0.0,12.49,389410.0,247.0,1577.0,12.64,3.0,33.25,-57.13,-69.25,134.49007242286066,-71.88374999999999,18.360625,-83.06,4.19,2020-08-28 23:50:05
63335,unknown,1014,693.45,19.03,3.49,0.0,0.0,803.0,757.0,0.0,9.88,384205.0,246.0,1560.0,13.14,3.0,31.88,-62.38,-71.63,172.21918381858998,-82.6225,10.34125,-94.13,-10.81,2020-08-28 23:50:06
63336,unknown,1014,650.11,18.96,3.0,0.0,0.0,1533.0,0.0,0.0,6.57,379357.0,247.0,1533.0,10.5,3.0,30.63,-60.13,-63.75,174.42992331319647,-68.29499999999999,14.279374999999998,-79.38,1.0,2020-08-28 23:50:07
63337,unknown,1014,719.18,21.99,3.0,0.0,0.0,1584.0,0.0,0.0,10.63,387050.0,244.0,1584.0,11.16,3.0,29.5,-57.0,-63.88,116.92267870218606,-70.016875,17.29875,-81.0,2.13,2020-08-28 23:50:08
63338,unknown,1014,659.58,19.85,3.0,0.0,0.0,1544.0,0.0,0.0,9.33,382241.0,248.0,1544.0,10.68,3.0,,,,170.52895889274035,-75.11875,15.169375,-86.5,-9.75,2020-08-28 23:50:09
63339,unknown,1014,677.01,21.1,3.0,0.0,0.0,1546.0,0.0,0.0,10.68,382951.0,248.0,1546.0,11.68,3.0,28.0,-62.38,-65.25,193.75847614494543,-74.33625,9.30125,-89.0,-16.88,2020-08-28 23:50:10
63340,unknown,1014,544.3,17.06,2.99,0.0,20.0,1577.0,0.0,0.0,11.08,391302.0,245.0,1597.0,10.7,2.0,25.75,-64.25,-78.88,216.3140057092448,-72.664375,9.960625,-82.69,-5.63,2020-08-28 23:50:11
63341,unknown,1014,565.04,22.3,2.0,0.0,1563.0,0.0,0.0,0.0,4.54,382861.0,245.0,1564.0,10.34,2.0,21.5,-60.88,-72.13,196.9761043769863,-75.52875,5.88125,-86.06,-16.81,2020-08-28 23:50:12
63342,unknown,1014,600.22,25.26,2.0,0.0,1562.0,0.0,0.0,0.0,12.22,383930.0,246.0,1562.0,10.94,2.0,26.25,-66.13,-67.75,184.51078166245549,-78.763125,10.031875,-88.63,-12.44,2020-08-28 23:50:13
63343,unknown,1014,611.46,24.56,2.0,0.0,1570.0,0.0,0.0,0.0,8.41,386671.0,246.0,1569.0,11.86,2.0,24.88,-63.25,-76.0,207.0692499311353,-81.041875,3.76375,-90.63,-12.0,2020-08-28 23:50:14
63379,unknown,1016,530.75,20.51,2.0,0.0,1601.0,0.0,0.0,0.0,5.93,403890.0,252.0,1601.0,15.0,2.0,36.5,-63.5,-75.63,109.51601103541329,-79.49499999999999,18.470625,-88.13,6.19,2020-08-28 23:50:51
63380,unknown,1016,640.51,24.75,2.0,0.0,1598.0,0.0,0.0,0.0,9.19,402583.0,252.0,1599.0,15.0,2.0,36.75,-64.5,-75.5,121.93042231100492,-76.154375,17.795,-87.31,6.81,2020-08-28 23:50:52
63381,unknown,1016,664.68,25.18,2.0,1.0,1594.0,0.0,0.0,0.0,8.08,402170.0,252.0,1595.0,15.0,2.0,,,,121.93042231100492,-72.263125,18.071875,-86.0,5.31,2020-08-28 23:50:53
63382,unknown,1016,663.78,25.88,2.0,0.0,1570.0,0.0,0.0,0.0,9.11,396067.0,252.0,1569.0,15.0,2.0,27.13,-52.0,-65.75,168.0,-71.469375,18.9275,-84.19,8.13,2020-08-28 23:50:54
63383,unknown,1016,674.76,25.88,2.0,0.0,1594.0,0.0,0.0,0.0,9.35,401631.0,252.0,1594.0,15.0,2.0,33.38,-53.0,-63.38,177.21850090645864,-71.126875,22.443125,-81.13,14.75,2020-08-28 23:50:55
63384,unknown,1016,687.94,26.14,2.0,0.0,1601.0,0.0,0.0,0.0,8.49,404228.0,252.0,1601.0,15.0,2.0,34.25,-60.75,-73.0,127.20062580283124,-73.49625,20.494375,-81.81,10.19,2020-08-28 23:50:56
63385,unknown,1016,653.54,25.3,2.0,0.0,1601.0,0.0,0.0,0.0,10.62,402255.0,251.0,1601.0,15.0,2.0,33.63,-60.5,-71.13,116.81657411515904,-68.46687499999999,24.8325,-81.5,10.06,2020-08-28 23:50:57
63386,unknown,1016,639.39,22.27,2.44,1.0,887.0,711.0,0.0,0.0,9.2,403494.0,252.0,1599.0,15.0,3.0,30.0,-63.0,-72.88,133.99934603769023,-71.696875,24.975,-80.0,15.75,2020-08-28 23:50:58
63387,unknown,1016,692.03,20.22,3.0,0.0,0.0,1574.0,0.0,0.0,9.28,398209.0,253.0,1574.0,15.0,3.0,,,,132.81462774319743,-72.775,24.371875,-80.75,10.06,2020-08-28 23:50:59
63388,unknown,1016,592.28,17.99,3.0,0.0,0.0,1578.0,0.0,0.0,9.89,397471.0,252.0,1578.0,15.0,3.0,33.88,-67.75,-74.38,119.75110582693227,-73.821875,19.59875,-82.56,8.19,2020-08-28 23:51:00
63389,unknown,1016,604.23,17.86,3.0,0.0,0.0,1587.0,0.0,0.0,8.62,401050.0,253.0,1588.0,15.0,3.0,37.0,-56.38,-68.25,125.47922560150866,-74.55250000000001,20.761875,-82.69,5.81,2020-08-28 23:51:02
63390,unknown,1016,643.06,17.96,3.0,0.0,0.0,1597.0,0.0,0.0,6.57,403672.0,253.0,1597.0,11.46,3.0,32.5,-62.13,-75.88,122.23638720117084,-72.511875,16.681874999999998,-81.44,8.25,2020-08-28 23:51:03
63391,unknown,1016,629.22,18.9,3.0,1.0,0.0,1548.0,0.0,0.0,9.36,391865.0,253.0,1548.0,10.92,3.0,,,,107.8723022051599,-70.736875,15.50125,-82.19,8.88,2020-08-28 23:51:04
63392,unknown,1016,661.66,18.55,3.0,0.0,0.0,1583.0,0.0,0.0,7.39,399523.0,252.0,1583.0,10.22,3.0,23.63,-60.0,-70.88,101.63720741364092,-73.224375,18.93,-85.38,6.56,2020-08-28 23:51:05
63393,unknown,1016,596.47,17.56,3.0,0.0,0.0,1583.0,0.0,0.0,7.9,399910.0,253.0,1583.0,10.82,3.0,30.13,-55.38,-71.38,122.9719485760862,-76.605625,15.803125,-86.56,0.38,2020-08-28 23:51:06
63394,unknown,1016,584.26,18.35,3.0,0.0,0.0,1593.0,0.0,0.0,12.67,401334.0,252.0,1593.0,10.48,3.0,26.38,-63.0,-68.63,97.6372074136409,-71.57875,15.645,-76.81,3.81,2020-08-28 23:51:07
63395,unknown,1016,590.32,16.59,3.0,0.0,0.0,1601.0,0.0,0.0,6.13,404599.0,253.0,1601.0,9.62,3.0,,,,97.6372074136409,-74.428125,13.436875,-80.63,2.06,2020-08-28 23:51:08
63396,unknown,1016,454.92,16.36,2.55,0.0,721.0,868.0,0.0,0.0,7.43,400970.0,252.0,1589.0,8.96,2.0,11.75,-62.75,-72.5,102.84830996456888,-74.4025,12.173125,-80.31,5.44,2020-08-28 23:51:09
63397,unknown,1016,544.02,23.03,2.0,0.0,1576.0,0.0,0.0,0.0,14.15,396221.0,251.0,1576.0,9.18,2.0,16.13,-68.63,-77.63,123.75376748114076,-80.480625,10.191875,-88.06,0.5,2020-08-28 23:51:10
63398,unknown,1016,415.63,17.3,2.0,0.0,1601.0,0.0,0.0,0.0,8.49,403969.0,252.0,1601.0,8.64,2.0,17.75,-71.88,-77.75,145.81188758698582,-77.94624999999999,8.776875,-87.75,-1.63,2020-08-28 23:51:11
63399,unknown,1016,453.68,19.18,2.0,0.0,1572.0,0.0,0.0,0.0,9.85,396857.0,252.0,1573.0,9.92,2.0,14.75,-74.0,-80.88,125.27051506642484,-81.9425,9.486250000000002,-92.25,1.5,2020-08-28 23:51:12
63400,unknown,1016,493.89,20.09,2.0,0.0,1594.0,0.0,0.0,0.0,8.15,402656.0,253.0,1594.0,11.98,2.0,18.0,-72.75,-79.13,128.7757307622091,-75.8525,14.8175,-80.56,8.06,2020-08-28 23:51:13
63401,unknown,1016,628.34,16.59,3.9,0.0,78.0,0.0,1470.0,0.0,11.76,389161.0,252.0,1547.0,13.28,4.0,24.38,-69.25,-80.0,149.61398067274234,-76.30125000000001,16.36,-85.81,4.63,2020-08-28 23:51:14
63402,unknown,1016,559.37,13.72,4.0,1.0,0.0,0.0,1554.0,0.0,9.45,392440.0,252.0,1555.0,13.74,4.0,21.75,-71.38,-78.88,150.15066257957207,-74.1925,15.665,-78.75,5.75,2020-08-28 23:51:15
63403,unknown,1016,446.14,11.6,4.0,0.0,0.0,0.0,1561.0,0.0,10.38,392178.0,251.0,1561.0,13.34,4.0,23.63,-64.5,-76.25,139.14827056372786,-74.125,14.7475,-81.25,8.63,2020-08-28 23:51:16
63404,unknown,1016,431.9,17.66,2.1,0.0,1483.0,0.0,74.0,0.0,6.68,393296.0,253.0,1557.0,13.08,2.0,18.63,-70.5,-75.63,154.7549236296479,-74.985,14.111875,-83.25,6.88,2020-08-28 23:51:17
63405,unknown,1016,448.28,18.53,2.0,0.0,1585.0,0.0,0.0,0.0,8.14,399601.0,252.0,1585.0,13.46,2.0,,,,167.80686413103223,-76.05625,14.411875000000002,-84.38,10.0,2020-08-28 23:51:18
63406,unknown,1016,521.82,21.21,2.0,0.0,1581.0,0.0,0.0,0.0,8.67,400027.0,253.0,1581.0,13.9,2.0,17.25,-70.38,-80.13,144.79197939398128,-74.4425,12.395625,-80.94,5.56,2020-08-28 23:51:19
63407,unknown,1016,507.11,16.62,3.13,2.0,71.0,1213.0,270.0,0.0,12.47,391161.0,251.0,1556.0,13.04,3.0,14.63,-73.63,-80.25,139.14827056372786,-77.66187500000001,11.2275,-82.69,7.5,2020-08-28 23:51:20
63610,unknown,1018,708.37,25.28,2.11,0.0,1405.0,172.0,0.0,0.0,1.01,393752.0,250.0,1577.0,15.0,2.0,32.5,-75.38,-88.0,216.66473867741288,-93.766875,10.7225,-103.0,-4.94,2020-08-28 23:54:44
63611,unknown,1018,667.46,26.2,2.0,1.0,1384.0,0.0,0.0,0.0,0.0,346393.0,250.0,1384.0,15.0,2.0,,,,211.11486948899088,-94.9,6.539375,-109.63,-14.69,2020-08-28 23:54:45
63612,unknown,1018,706.69,25.41,2.0,0.0,1521.0,0.0,0.0,0.0,0.26,384302.0,253.0,1521.0,11.4,2.0,26.5,-72.88,-83.13,208.4108135938773,-97.728125,0.7887499999999998,-112.25,-16.31,2020-08-28 23:54:46
63613,unknown,1018,716.0,26.4,2.0,0.0,1513.0,0.0,0.0,0.0,1.78,377736.0,250.0,1513.0,8.12,2.0,24.63,-77.5,-91.38,216.66473867741288,-95.825625,2.4106250000000005,-108.0,-12.56,2020-08-28 23:54:47
63614,unknown,1018,782.34,26.36,2.0,0.0,1563.0,0.0,0.0,0.0,0.51,395017.0,253.0,1564.0,8.2,2.0,23.88,-77.25,-91.13,216.6647386774129,-95.853125,3.3450000000000006,-102.44,-10.88,2020-08-28 23:54:48
63615,unknown,1018,590.86,26.39,2.11,0.0,1232.0,151.0,0.0,0.0,8.42,342558.0,248.0,1382.0,8.3,2.0,,,,216.66473867741288,-95.9475,5.988125,-103.88,-6.0,2020-08-28 23:54:49
63616,unknown,1018,682.11,24.74,2.2,0.0,1253.0,318.0,0.0,0.0,8.34,395683.0,252.0,1571.0,11.14,2.0,25.25,-79.63,-91.5,224.63300282800307,-103.138125,4.33625,-115.19,-9.25,2020-08-28 23:54:50
63617,unknown,1018,729.81,26.33,2.0,0.0,1562.0,0.0,0.0,0.0,1.92,394762.0,253.0,1562.0,12.54,2.0,26.5,-84.0,-99.38,212.0236696423612,-99.33,6.0825,-110.5,-7.19,2020-08-28 23:54:51
63618,unknown,1018,704.3,25.32,2.2,1.0,1282.0,318.0,0.0,0.0,8.31,402672.0,252.0,1601.0,15.0,2.0,18.63,-79.63,-97.88,211.0740461393873,-96.365625,1.89875,-110.94,-11.63,2020-08-28 23:54:52
63619,unknown,1018,674.26,26.35,2.0,0.0,1536.0,0.0,0.0,0.0,7.81,387280.0,252.0,1537.0,15.0,2.0,20.38,-80.5,-93.13,227.76040348770732,-100.65,0.0512500000000004,-116.88,-16.75,2020-08-28 23:54:53
63620,unknown,1018,700.46,26.64,2.0,0.0,1599.0,0.0,0.0,0.0,9.45,403791.0,253.0,1598.0,15.0,2.0,23.0,-80.38,-97.13,200.38827554660097,-100.595,3.50125,-107.0,-6.69,2020-08-28 23:54:55
63621,unknown,1018,675.34,25.38,2.2,0.0,1245.0,319.0,0.0,0.0,9.78,393692.0,252.0,1564.0,15.0,2.0,,,,220.2029097889019,-102.12,-1.8443750000000003,-120.25,-17.75,2020-08-28 23:54:56
63622,unknown,1018,540.86,23.1,2.0,0.0,1583.0,0.0,0.0,0.0,18.07,393871.0,249.0,1583.0,15.0,2.0,16.63,-80.5,-95.5,216.66473867741288,-98.7075,1.3349999999999995,-110.94,-18.0,2020-08-28 23:54:57
63623,unknown,1018,593.29,23.46,2.0,0.0,1525.0,0.0,0.0,0.0,3.02,383589.0,252.0,1525.0,14.3,2.0,19.25,-81.38,-94.38,216.6647386774129,-101.595625,1.089375,-112.31,-6.06,2020-08-28 23:54:58
63624,unknown,1018,385.41,25.98,2.0,4.0,932.0,0.0,0.0,0.0,10.91,230989.0,247.0,936.0,14.29,2.0,,,,0.0,,,,,2020-08-28 23:54:59
63625,unknown,1018,584.83,23.66,2.0,0.0,1569.0,0.0,0.0,0.0,11.03,389825.0,248.0,1569.0,13.88,2.0,10.38,-90.88,-92.0,192.55862459814816,-110.868125,-8.676875,-121.75,-18.13,2020-08-28 23:55:00
90247,unknown,1456,599.84,19.22,3.0,1.0,0.0,1391.0,0.0,0.0,7.19,351373.0,252.0,1392.0,12.05,3.0,13.5,-83.5,-89.13,94.14107921805032,-89.74812499999999,3.3131250000000003,-99.25,-4.88,2020-08-29 00:27:22
90248,unknown,1456,680.88,19.52,3.18,1.0,0.0,1279.0,282.0,0.0,8.77,389408.0,249.0,1562.0,13.08,4.0,9.5,-78.75,-88.38,96.6132151730499,-89.985625,5.67625,-100.38,-3.63,2020-08-29 00:27:23
90249,unknown,1456,653.69,19.53,3.01,1.0,0.0,1522.0,21.0,0.0,9.0,386773.0,250.0,1545.0,13.08,3.0,8.38,-80.88,-91.5,96.28865985271314,-87.80499999999999,5.96875,-94.44,-1.31,2020-08-29 00:27:24
90250,unknown,1456,625.91,18.81,3.0,1.0,0.0,1536.0,0.0,0.0,8.77,387504.0,252.0,1537.0,12.8,3.0,13.5,-76.0,-88.25,137.7944030878766,-90.351875,3.93125,-95.44,-10.81,2020-08-29 00:27:25
90251,unknown,1456,666.02,19.68,3.0,2.0,0.0,1599.0,0.0,0.0,10.63,403423.0,252.0,1600.0,13.6,3.0,19.88,-76.38,-87.38,135.32226713287696,-88.53999999999999,5.176875,-114.5,-16.94,2020-08-29 00:27:26
90252,unknown,1456,708.58,18.54,3.2,1.0,0.0,1250.0,320.0,0.0,5.28,397442.0,253.0,1571.0,10.86,3.0,,,,96.28865985271317,-85.475625,7.295000000000001,-92.38,0.63,2020-08-29 00:27:27
90253,unknown,1456,703.8,18.03,3.68,0.0,0.0,492.0,1045.0,0.0,9.44,386209.0,251.0,1537.0,10.56,4.0,8.13,-79.38,-89.5,92.95636092355753,-90.72875,6.9975,-102.13,1.31,2020-08-29 00:27:28
90254,unknown,1456,676.28,16.13,4.0,0.0,0.0,0.0,1546.0,0.0,10.34,389034.0,252.0,1546.0,10.36,4.0,14.38,-78.38,-79.63,151.40775233021046,-85.44812499999999,7.298750000000001,-94.94,-9.75,2020-08-29 00:27:29
90255,unknown,1456,661.2,14.88,4.0,0.0,0.0,0.0,1601.0,0.0,6.25,404529.0,253.0,1601.0,10.4,4.0,8.38,-70.88,-80.75,157.0243120964008,-85.9425,1.92625,-104.69,-18.06,2020-08-29 00:27:30
90256,unknown,1456,772.97,18.35,4.0,2.0,0.0,0.0,1581.0,0.0,11.76,398509.0,252.0,1583.0,11.64,4.0,14.5,-73.0,-80.5,146.9967462756319,-82.65375,3.72,-94.13,-10.63,2020-08-29 00:27:31
90257,unknown,1456,752.55,17.46,4.0,0.0,0.0,0.0,1576.0,0.0,10.03,398168.0,253.0,1576.0,12.12,4.0,20.63,-73.75,-85.38,153.25920583550064,-78.551875,1.28125,-86.88,-12.13,2020-08-29 00:27:33
90258,unknown,1456,701.35,16.48,4.0,1.0,0.0,0.0,1575.0,0.0,9.64,397287.0,252.0,1577.0,12.68,4.0,13.38,-63.25,-71.13,119.43766696631184,-82.18,2.7625,-96.0,-8.56,2020-08-29 00:27:34
90259,unknown,1456,681.11,16.02,4.0,0.0,0.0,0.0,1578.0,0.0,9.62,398554.0,253.0,1578.0,13.0,4.0,6.0,-73.0,-79.25,146.81495555707977,-84.450625,-2.124375,-92.06,-16.38,2020-08-29 00:27:35
90260,unknown,1456,678.7,15.84,4.0,0.0,0.0,0.0,1601.0,0.0,9.5,404257.0,253.0,1600.0,12.54,4.0,3.75,-79.13,-75.25,116.00063971161956,-86.85,3.0981250000000005,-96.69,-10.88,2020-08-29 00:27:36
90261,unknown,1456,618.24,15.14,4.0,1.0,0.0,0.0,1530.0,0.0,8.88,386490.0,252.0,1531.0,11.8,4.0,4.5,-77.0,-87.63,121.79395813605842,-84.81,3.555625,-89.75,-9.56,2020-08-29 00:27:37
90262,unknown,1456,630.25,15.76,4.0,0.0,0.0,0.0,1535.0,0.0,10.75,388431.0,253.0,1535.0,12.26,4.0,7.13,-80.75,-85.25,95.11708697745932,-82.62625,4.969374999999999,-92.0,-3.75,2020-08-29 00:27:38
90263,unknown,1456,569.1,13.4,4.0,0.0,0.0,0.0,1601.0,0.0,7.93,404977.0,253.0,1601.0,11.24,4.0,6.5,-71.75,-84.88,96.6132151730499,-84.7025,3.031875,-106.69,-4.06,2020-08-29 00:27:39
90264,unknown,1456,481.86,13.04,4.0,0.0,0.0,0.0,1542.0,0.07,11.68,389350.0,252.0,1542.0,10.86,4.0,,,,102.82192570813372,-84.99312499999999,-0.339375,-96.75,-18.5,2020-08-29 00:27:40
90265,unknown,1456,342.45,10.19,3.8,0.0,0.0,313.0,1256.0,0.21,10.46,395089.0,252.0,1569.0,9.78,3.0,11.13,-70.13,-67.75,121.12404036282364,-84.1425,-0.47875,-111.75,-17.75,2020-08-29 00:27:41
90266,unknown,1456,547.78,16.62,3.0,1.0,0.0,1542.0,0.0,0.0,8.04,389558.0,252.0,1543.0,11.14,3.0,-3.25,-67.75,-80.63,107.11311164597508,-82.34125,2.245,-96.81,-12.88,2020-08-29 00:27:42
90267,unknown,1456,500.37,18.52,2.89,79.0,0.0,1391.0,0.0,0.72,15.09,350344.0,238.0,1470.0,9.88,3.0,,,,89.46023272796695,-77.50125,4.7625,-88.63,-6.44,2020-08-29 00:27:43
90642,unknown,1464,628.35,21.19,2.93,58.0,0.0,1493.0,0.0,0.0,8.37,388414.0,250.0,1552.0,12.37,3.0,,,,0.0,,,,,2020-08-29 00:34:34
90643,unknown,1464,588.87,20.93,3.0,1.0,0.0,1181.0,0.0,0.0,5.75,298876.0,253.0,1182.0,13.93,3.0,31.88,-65.63,-76.88,129.5495680981316,-77.544375,19.511875,-83.63,11.81,2020-08-29 00:34:35
90644,unknown,1464,637.45,22.18,3.0,0.0,0.0,1395.0,0.0,0.0,13.77,351857.0,252.0,1394.0,12.52,3.0,31.75,-67.38,-79.0,96.28865985271314,-78.20375,20.06,-83.81,14.56,2020-08-29 00:34:36
90645,unknown,1464,774.84,21.28,3.0,1.0,0.0,1600.0,0.0,0.0,6.68,404064.0,252.0,1601.0,13.78,3.0,23.38,-73.38,-81.25,96.28865985271314,-84.1,16.185,-95.44,5.56,2020-08-29 00:34:37
90646,unknown,1464,763.65,21.65,3.0,0.0,0.0,1601.0,0.0,0.0,9.69,404561.0,253.0,1601.0,11.96,3.0,28.38,-67.0,-80.0,113.255247269706,-79.64875,13.935,-92.0,-9.56,2020-08-29 00:34:38
90647,unknown,1464,736.14,23.79,3.0,0.0,0.0,1397.0,0.0,0.0,9.51,352499.0,252.0,1397.0,11.34,3.0,35.38,-68.75,-78.75,99.78478804830372,-79.060625,15.94625,-91.19,1.44,2020-08-29 00:34:39
90648,unknown,1464,712.12,23.6,3.0,0.0,0.0,1402.0,0.0,0.0,12.06,354233.0,253.0,1402.0,11.16,3.0,25.75,-68.0,-78.38,99.78478804830372,-76.838125,14.75625,-85.69,3.13,2020-08-29 00:34:40
90649,unknown,1464,700.38,22.27,3.0,0.0,0.0,1394.0,0.0,0.0,8.54,351952.0,252.0,1394.0,12.16,3.0,29.5,-63.63,-75.13,114.96553101131228,-72.895,18.31,-82.88,8.06,2020-08-29 00:34:41
90650,unknown,1464,838.42,23.32,3.0,1.0,0.0,1579.0,0.0,0.0,9.43,399099.0,253.0,1580.0,12.34,3.0,29.0,-55.0,-74.38,164.07900637608896,-71.486875,10.16125,-82.44,-11.56,2020-08-29 00:34:42
90651,unknown,1464,812.95,23.37,3.0,0.0,0.0,1601.0,0.0,0.0,11.49,404241.0,252.0,1601.0,12.08,3.0,31.38,-62.25,-72.25,164.0790063760889,-78.89625000000001,13.145625,-89.31,-11.06,2020-08-29 00:34:43
90652,unknown,1464,635.81,21.71,3.0,1.0,0.0,1325.0,0.0,0.0,11.15,333676.0,252.0,1326.0,12.72,3.0,27.0,-58.0,-65.63,106.84830996456888,-72.72,15.6925,-86.0,4.06,2020-08-29 00:34:45
90653,unknown,1464,675.64,22.53,3.0,0.0,0.0,1386.0,0.0,0.0,9.39,349688.0,252.0,1385.0,12.88,3.0,29.75,-63.5,-79.63,106.01988283982269,-74.09875,17.525624999999998,-80.75,6.19,2020-08-29 00:34:46
90654,unknown,1464,771.79,22.07,3.0,0.0,0.0,1532.0,0.0,0.0,11.22,386795.0,252.0,1532.0,13.24,3.0,32.88,-59.75,-72.75,102.8483099645689,-79.27499999999999,12.169375,-90.38,2.69,2020-08-29 00:34:47
90655,unknown,1464,720.82,21.37,3.0,0.0,0.0,1601.0,0.0,0.0,7.06,404929.0,253.0,1601.0,12.86,3.0,29.13,-62.88,-60.38,192.56698719256752,-75.63,11.03625,-85.44,-10.38,2020-08-29 00:34:48
90656,unknown,1464,720.83,22.7,3.0,0.0,0.0,1402.0,0.0,0.0,8.92,353593.0,252.0,1402.0,12.94,3.0,,,,119.75110582693225,-74.055,14.711875,-86.44,1.69,2020-08-29 00:34:49
90657,unknown,1464,790.28,23.45,3.0,0.0,0.0,1532.0,0.0,0.0,10.12,386619.0,252.0,1532.0,12.74,3.0,25.63,-69.13,-74.5,165.38518656855538,-82.00125,7.175,-94.31,-11.38,2020-08-29 00:34:50
90658,unknown,1464,858.94,23.49,3.0,0.0,0.0,1599.0,0.0,0.0,9.26,403375.0,252.0,1599.0,12.76,3.0,25.25,-65.5,-65.63,184.67176352766825,-87.16874999999999,9.011875,-101.94,-9.19,2020-08-29 00:34:51
90659,unknown,1464,752.73,22.23,3.0,0.0,0.0,1529.0,0.0,0.0,9.29,385080.0,252.0,1529.0,12.96,3.0,32.5,-57.5,-68.0,194.05122349512348,-73.61125,14.531875,-84.88,-4.63,2020-08-29 00:34:52
90660,unknown,1464,463.32,21.13,2.99,4.0,0.0,1237.0,0.0,0.69,18.58,309352.0,249.0,1241.0,13.42,3.0,,,,0.0,,,,,2020-08-29 00:34:53
90661,unknown,1464,682.2,22.21,3.0,0.0,0.0,1401.0,0.0,0.0,8.2,353624.0,252.0,1402.0,14.88,3.0,21.0,-65.75,-73.88,211.6074181685207,-78.8725,7.794374999999999,-90.25,-10.0,2020-08-29 00:34:54
90662,unknown,1464,708.32,23.94,3.0,0.0,0.0,1261.0,0.0,0.0,11.73,318027.0,252.0,1261.0,13.84,3.0,21.0,-64.38,-83.5,216.3963156175927,-81.28625,5.593125000000001,-93.44,-14.44,2020-08-29 00:34:55
90663,unknown,1464,787.02,23.23,3.0,0.0,0.0,1516.0,0.0,0.0,9.37,382299.0,252.0,1515.0,13.56,3.0,17.13,-72.63,-84.88,200.83530822848013,-82.49625,0.0749999999999999,-90.13,-14.56,2020-08-29 00:34:56
90664,unknown,1464,515.66,21.08,3.01,52.0,354.0,567.0,476.0,1.61,18.43,352413.0,243.0,1449.0,12.73,4.0,,,,175.98809395250862,-84.74625,0.4375000000000001,-93.88,-12.44,2020-08-29 00:34:57
90665,unknown,1464,747.62,19.58,3.97,0.0,0.0,48.0,1498.0,0.0,14.94,380886.0,246.0,1546.0,12.5,3.0,21.13,-67.75,-82.25,166.028337601034,-74.87875,14.559375,-85.75,-4.75,2020-08-29 00:34:58
