,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_if,featureX_if,featureY_mean,featureX_mean,featureY_min,featureX_min
562,rootcause3,704,262.77,13.12,2,0,1585,0,0,0.07,11.61,397810,251,1585,10.62,2,13.88,-78.38,-87.63,145.7484851,-354.165,15.49,-89.32625,2.044375,-106.38,-17.5
563,rootcause3,704,255.06,12.2,2,0,1572,0,0,0.14,7.72,395565,252,1572,11.18,2,,,,102.1279338,-400.75,20.6,-88.91625,4.2775,-100.81,-4.63
564,rootcause3,704,272.95,13,2,0,1577,0,0,0.07,9.39,397174,252,1577,11.58,2,14.88,-70.63,-86.38,102.1279338,-398.915,12.74,-88.555,2.418125,-104.31,-10.06
565,rootcause3,704,282.82,13.24,2,0,1594,0,0,0,10.04,400339,251,1594,11.6,2,18.13,-78,-85.5,133.0760559,-356.5,12.595,-89.009375,1.95,-101.31,-10.81
566,rootcause3,704,252.08,12.22,2,0,1565,0,0,0,9.07,395075,252,1565,11.54,2,11.63,-81.13,-79.25,94.14107922,-433.425,8.01,-90.961875,1.390625,-102,-6.69
567,rootcause3,704,261.9,12.43,2,0,1576,0,0,0,8.81,395518,251,1577,11.34,2,10,-83.25,-81.88,162.1593434,-334.45,1.595,-92.209375,-1.124375,-104.94,-15.75
568,rootcause3,704,260.78,12.34,2,0,1592,0,0,0,9.23,400790,252,1592,11.24,2,7.88,-82.38,-80.13,132.0814577,-370.415,1.805,-91.4025,-0.68875,-99.5,-12.81
569,rootcause3,704,255.96,12.19,2,3,1467,0,0,0,9.36,369990,252,1470,10.54,1,,,,132.0814577,-369.205,4.825,-91.01625,-0.026875,-100.31,-12.88
570,rootcause3,704,115.33,14.11,1.25,805,265,0,0,0,7.97,269535,252,1069,9.82,1,9,-83.13,-84.63,132.0814577,-372.95,5.02,-92.0625,-0.003125,-100.31,-14.75
571,rootcause3,704,183.93,16.14,1,1559,0,0,0,0,7.89,392608,252,1559,8.5,1,,,,155.5274473,-332.625,4.9,-90.915,0.094375,-98.19,-12.56
572,rootcause3,704,184.98,16.67,1,1532,0,0,0,0,9.73,385137,251,1532,8.7,1,9.38,-82.88,-85.25,132.0814577,-376.665,3.87,-92.798125,-0.210625,-102.63,-13
573,rootcause3,704,198.85,16.96,1,1574,0,0,0,0,9.28,395736,251,1574,8.78,1,7.13,-84.5,-84.63,162.1593434,-339.905,-8.22,-93.505625,-3.145,-101.69,-12.5
574,rootcause3,704,200.39,17.19,1.01,1543,9,0,0,0,7.16,390350,252,1552,8.12,2,7.5,-84.13,-81.5,135.3222671,-370.575,-2.19,-93.18875,-1.509375,-102.38,-16.19
575,rootcause3,704,252.82,12.22,2,0,1598,0,0,0,9.2,401386,251,1598,7.98,2,7.38,-84.38,-84.75,126.8183953,-380.23,6.815,-92.63875,0.52375,-98.06,-12.69
576,rootcause3,704,254.1,12.47,2,0,1541,0,0,0,9.01,388054,252,1541,8.16,2,7.63,-84.38,-93.25,135.3222671,-367.005,4.76,-92.285,0.285,-99.81,-12
577,rootcause3,704,263.58,13.31,2,0,1600,0,0,0,11.88,401216,251,1601,10.32,2,8.5,-83.63,-84.5,135.3222671,-367.67,2.4,-92.474375,-0.383125,-100.75,-12.63
578,rootcause3,704,259.66,12.3,2,0,1567,0,0,0,8.8,394411,252,1567,11.04,2,,,,126.8183953,-380.36,7.515,-92.77875,0.51625,-98.5,-13
579,rootcause3,704,238.01,11.63,2,0,1538,0,0,0,8.97,388475,253,1537,10.56,2,7,-85,-86.25,162.1593434,-339.7,-6.595,-93.04875,-2.2425,-105.5,-15.13
580,rootcause3,704,243.66,11.97,2,0,1529,0,0,0,8.77,375110,245,1529,10.52,2,8.38,-83.63,-91.75,132.0814577,-378.185,-0.565,-93.303125,-1.175,-100.63,-14.44
581,rootcause3,704,221.37,11.23,1.99,14,1556,0,0,0,10.44,394840,251,1570,11.4,1,7.75,-84.5,-84.88,126.8183953,-378.045,7.065,-92.118125,0.606875,-97.19,-11.13
582,rootcause3,704,176.3,15.18,1,1528,0,0,0,0,7.26,385022,252,1528,12.42,1,8.38,-84,-81.5,132.0814577,-375.795,3.79,-92.544375,-0.06625,-100.06,-10.56
583,rootcause3,704,187.62,16.37,1,1534,0,0,0,0,9.52,385602,251,1534,12.06,1,8.38,-83.25,-85.13,132.0814577,-377.495,0.39,-93.040625,-0.86625,-102.75,-13.5
584,rootcause3,704,181.43,16.48,1,1574,0,0,0,0,9.41,395911,252,1574,12.84,1,10,-82.75,-90.75,132.0814577,-377.46,1.075,-93.091875,-0.871875,-102.94,-14.31
585,rootcause3,704,179.67,15.78,1,1595,0,0,0,0,9.09,400229,251,1595,13,1,,,,126.8183953,-379.79,6.075,-92.69125,0.18,-99,-14.38
586,rootcause3,704,176.54,15.93,1,1542,0,0,0,0,8.88,387464,251,1542,11.3,1,8.38,-83.25,-91.88,132.0814577,-379.335,-1.73,-93.40375,-1.30125,-104.88,-18.13
587,rootcause3,704,185.14,16.11,1,1569,0,0,0,0,8.98,395471,252,1570,9.36,1,9.75,-82.38,-93.13,140.4372505,-368.55,10.34,-92.06375,1.093125,-103.06,-17.75
588,rootcause3,704,185.06,16.51,1.01,1547,19,0,0,0,8.62,392824,251,1566,11.28,2,9.38,-79.38,-77.25,132.0814577,-372.745,-0.875,-91.7825,-1.11,-105,-12.69
589,rootcause3,704,237.62,12.45,2,0,1592,0,0,0,12.19,399001,251,1591,11.84,2,9.25,-79.5,-87.88,132.0814577,-366.29,2.475,-90.489375,-0.543125,-100.63,-14.44
590,rootcause3,704,213.93,12.77,1.5,789,780,0,0,0,6.56,396297,253,1569,12.18,1,10.75,-79,-86.88,132.0814577,-373.03,11.23,-92.036875,1.61375,-101.75,-12.88
591,rootcause3,704,189.02,16.61,1,1591,0,0,0,0,9.24,398466,250,1591,12.58,1,10.13,-79.13,-77.38,135.3222671,-361.475,8.715,-90.865,1.301875,-102.5,-10.31
592,rootcause3,704,171.95,16.07,1,1527,0,0,0,0,8.97,381224,250,1527,12.6,1,,,,135.3222671,-355.185,9.905,-89.45125,1.4175,-100.13,-13.06
593,rootcause3,704,188.01,16.7,1,1543,0,0,0,0,8.43,388320,252,1543,11.56,1,11,-79,-87.25,102.1279338,-414.955,11.48,-92.12625,2.2,-103.69,-7.75
594,rootcause3,704,225.23,15.2,1.52,776,825,0,0,0,10.81,401037,250,1601,12.08,2,9.88,-82.5,-86.63,132.0814577,-375.08,8.325,-92.59125,0.8875,-100.5,-12.38
595,rootcause3,704,244.05,12.31,2,0,1558,0,0,0,11.49,393472,253,1558,11.84,2,9.75,-82.88,-80.13,132.0814577,-375.63,7.33,-92.79375,0.555,-101.19,-14.31
596,rootcause3,704,183.4,12.14,1.46,810,691,0,0,0,5.53,379048,253,1501,10.8,1,9.38,-83.25,-86.5,126.8183953,-374.915,10.59,-91.4775,1.235,-96.31,-14.69
597,rootcause3,704,187.72,16.41,1,1579,0,0,0,0,9.05,397863,252,1580,10.14,1,9.88,-82.88,-92,132.0814577,-375.5,2.4,-92.55375,-0.429375,-100.69,-11.25
598,rootcause3,704,186.96,16.24,1,1600,0,0,0,0,9.18,401703,251,1600,10.58,1,8.75,-82.63,-80.38,126.8183953,-380.985,3.48,-92.851875,-0.26875,-100.81,-14.69
599,rootcause3,704,177.9,15.79,1.02,1546,27,0,0,0,9.28,395194,251,1572,9.4,2,,,,126.8183953,-382.955,3.45,-93.16125,-0.085625,-99.25,-11.81
600,rootcause3,704,238.9,12.29,2,0,1541,0,0,0,9.6,388348,252,1541,9.4,2,7.25,-84.88,-91.25,132.0814577,-383.33,-5.01,-94.334375,-2.058125,-105.38,-18.38
601,rootcause3,704,248.12,12.05,2,0,1569,0,0,0,10.33,395719,252,1569,10.82,2,7.75,-81.75,-88,126.8183953,-375.88,4.12,-91.72375,-0.226875,-104,-19.31
602,rootcause3,704,239.78,11.84,2,0,1595,0,0,0,9.72,404171,253,1595,11.06,2,8.38,-86.63,-83.5,126.8183953,-391.55,2.075,-95.23875,-0.5075,-102.69,-11.75
603,rootcause3,704,211.7,13.12,1.46,832,719,0,0,0,6.52,391899,253,1551,10.6,1,7.88,-86.25,-93.38,162.1593434,-337.295,-3.21,-92.545,-1.406875,-100.63,-14.69
604,rootcause3,704,209.45,14.06,1.51,740,774,0,0,0.07,7.87,380201,251,1514,8.58,2,7.75,-84,-85.13,126.8183953,-381.58,2.17,-93.035625,-0.605,-99.81,-14.94
605,rootcause3,704,272.35,12.96,2,0,1600,0,0,0,8.76,399965,250,1600,8.34,2,8.25,-83.25,-84.25,174.4372505,-332.19,-4.795,-93.191875,-2.6525,-102.44,-18.44
606,rootcause3,704,265.02,12.57,2,0,1570,0,0,0,9.81,393577,251,1570,8.64,2,,,,132.0814577,-375.67,1.255,-92.63,-0.718125,-101.56,-12.56
607,rootcause3,704,254.54,12.53,2,0,1587,0,0,0,10.57,398779,251,1588,10.12,2,7.88,-83.13,-84.25,126.8183953,-375.895,4.035,-91.76375,-0.159375,-101.63,-17.44
608,rootcause3,704,230.34,11.13,1.98,35,1535,0,0,0,9.43,394043,251,1570,9.5,1,8.25,-83,-84.38,135.3222671,-371.125,-1.085,-93.219375,-1.050625,-101.63,-14.63
609,rootcause3,704,186.34,16.07,1.02,1532,36,0,0,0,8.35,394177,252,1567,10.82,2,6.88,-84.5,-86.88,132.0814577,-380.67,2.005,-93.829375,-0.46875,-100.81,-12.63
610,rootcause3,704,225.3,11.68,2,0,1532,0,0,0.22,9.46,385202,251,1532,10.8,2,7,-84.63,-79.38,126.49384,-376.01,0.425,-91.98125,-1.131875,-101.5,-17.44
611,rootcause3,704,241.95,11.91,1.98,38,1553,0,0,0,10.87,398490,250,1591,11.78,1,7.13,-83.38,-85,126.8183953,-376.52,4.545,-91.9375,-0.074375,-99.25,-14.56
612,rootcause3,704,177.55,15.14,1,1574,0,0,0,0,7.88,395865,252,1574,11.5,1,8.25,-83.13,-84.38,126.8183953,-377.755,4.1,-92.05875,0.015625,-99,-11.69
613,rootcause3,704,171.8,15.57,1,1560,0,0,0,0.07,8.92,390949,251,1560,11.38,1,,,,155.5274473,-338.39,1.605,-92.32625,-0.37125,-100.5,-12.38
614,rootcause3,704,187.53,16.64,1.02,1517,38,0,0,0,9.14,391457,252,1555,10.8,2,7.75,-83.38,-83.88,96.61321517,-415.93,14.63,-89.831875,3.1225,-100.44,-11.13
615,rootcause3,704,235.2,11.82,1.97,42,1527,0,0,0,10.4,394802,252,1569,11.92,1,13,-71.63,-73.38,132.0814577,-366.485,5.88,-90.1775,0.449375,-105.69,-17.94
616,rootcause3,704,189.1,16.22,1.03,1532,43,0,0,0,6.85,396441,252,1575,13.14,2,15.25,-74.38,-83.75,95.78478805,-404.335,26.19,-85.919375,5.43125,-97.5,-5.56
617,rootcause3,704,279.9,14.1,2,0,1561,0,0,0,11.02,389770,250,1562,12.33,2,15.88,-72,-80.63,149.0194664,-339.805,20.555,-87.26625,3.445625,-99.81,-17.5
618,rootcause3,704,122.56,12.01,1.99,3,484,0,0,0,8.72,121544,250,487,9.75,1,,,,,,,,,,
619,rootcause3,704,105.1,13.69,2,2,815,0,0,0,7.39,203534,249,816,10.44,2,8,-77.38,-70.38,160.17959,-318.415,5.54,-85.675625,0.058125,-95.5,-11.13
620,rootcause3,704,331.86,14.98,2,0,1578,0,0,0.14,10.58,394715,250,1578,8.84,2,7.63,-73,-84.38,155.5274473,-303.85,-0.02,-83.330625,-0.925,-96.13,-14.13
621,rootcause3,704,250.01,12.43,2,0,1540,0,0,0,9.8,387146,251,1540,9.55,2,13.88,-79.5,-80,126.8183953,-358.08,24.315,-87.29,4.4375,-94.63,-11
622,rootcause3,704,203.22,10.8,2,1,1429,0,0,0,9.86,359578,251,1430,13.34,2,14.63,-81.5,-76.38,99.78478805,-402.63,24.605,-88.81875,5.09875,-95.63,-8.19
623,rootcause3,704,132.86,10.19,1.63,395,669,0,0,0.1,6.87,266444,250,1064,9.62,1,,,,,,,,,,
624,rootcause3,704,156.94,14.96,1,1526,0,0,0,0.36,8.79,383383,251,1526,9.73,1,13.5,-79.5,-77.38,96.61321517,-421.75,9.445,-90.97,2.00375,-98.88,-10.31
625,rootcause3,704,160.58,15.62,1,1482,0,0,0,0.22,8.72,368728,249,1482,9.55,1,,,,,,,,,,
626,rootcause3,704,182.18,17.31,1,1460,0,0,0,0.23,9.79,365357,250,1460,13.26,1,,,,,,,,,,
627,rootcause3,704,180.55,16.26,1,1540,0,0,0,0.07,8.44,387447,251,1541,13.94,1,12.38,-78.75,-88.25,134.2392115,-355.92,34.145,-84.90875,6.528125,-92.5,-6
628,rootcause3,704,217.77,18.28,1.03,1546,50,0,0,0.07,8.29,401593,252,1596,14.22,2,15.38,-73.75,-78.5,140.4372505,-333.565,36.38,-83.24125,7.82125,-88.38,-3.69
629,rootcause3,704,304.77,15.4,2,0,1565,0,0,0.36,11.72,390577,250,1564,13.92,2,20.25,-76,-74.88,126.8183953,-348.505,21.935,-85.263125,3.91375,-92,-13.5
630,rootcause3,704,286.26,13.92,2,0,1524,0,0,0.14,9,382544,251,1524,13.8,2,17.38,-74.75,-77.75,126.8183953,-344.235,26.88,-84.13,4.7975,-91.63,-11.63
631,rootcause3,704,319.3,14.47,2,0,1543,0,0,0,9.27,386928,251,1543,13.02,2,14.25,-75.75,-76.25,140.1910393,-337.305,30.195,-84.263125,5.101875,-92.63,-18.69
632,rootcause3,704,325.66,14.88,2,0,1601,0,0,0,9.12,401689,251,1601,13.72,2,18.13,-76.88,-76.75,140.4372505,-345.505,32.27,-86.209375,5.945625,-92.44,-15.69
633,rootcause3,704,290.75,13.77,2,0,1543,0,0,0,9.22,388170,252,1543,13.82,2,,,,140.4372505,-339.715,32.81,-85.079375,6.38,-99.75,-19.06
634,rootcause3,704,277.14,13.2,2,0,1573,0,0,0.14,9.16,395481,251,1573,13.82,2,18.38,-70.63,-75.5,140.4372505,-331.325,25.205,-82.799375,4.616875,-94.88,-16.69
635,rootcause3,704,305.01,14.15,2,0,1570,0,0,0.21,10,394766,251,1570,13.72,2,20.75,-69.38,-76.88,96.61321517,-389.41,22.985,-84.24,4.86875,-96.69,-6.81
636,rootcause3,704,287.4,13.8,2,1,1556,0,0,0,7.77,391459,251,1557,13.94,2,15.75,-73,-77.25,146.8214274,-344.185,4.07,-87.95125,0.034375,-99.88,-18.13
637,rootcause3,704,341.78,15.51,2,0,1555,0,0,0.07,8.68,391399,252,1556,14.26,2,14.88,-75.75,-83.13,126.8183953,-352.725,7.605,-86.13375,0.61,-93.69,-18.13
638,rootcause3,704,332.46,15.96,2,0,1440,0,0,0.39,11.15,361668,251,1440,13.58,2,6.88,-77.5,-76.13,126.49384,-358.975,-7.185,-87.22375,-2.726875,-101.19,-18.69
639,rootcause3,704,291.61,16.49,2.25,6,1105,371,0,0.08,18.69,365276,247,1481,13.43,3,,,,96.61321517,-409.34,-5.745,-88.515625,-1.34,-107.75,-19.13
640,rootcause3,704,251.38,12.73,2.05,2,1192,65,0,0,4.77,316559,251,1259,13.45,2,,,,133.1001526,-328.81,12.315,-82.153125,2.11375,-90.5,-17.06
641,rootcause3,704,327.23,16.16,2,0,1520,0,0,0,8.55,381386,251,1520,13.82,2,13.5,-74.13,-76.75,92.95636092,-404.525,33.345,-84.496875,6.693125,-94,-7.63
642,rootcause3,704,327.94,14.7,2,0,1556,0,0,0,9.74,390271,251,1557,13.92,2,17.63,-75.13,-84.13,136.2717255,-345.675,34.695,-85.461875,6.908125,-93.31,-10.88
643,rootcause3,704,356.93,16.12,2,0,1577,0,0,0,8.4,395765,251,1576,13.5,2,16.88,-71.25,-76,136.2717255,-328.26,19.59,-81.40375,3.359375,-90.06,-16.88
644,rootcause3,704,327.69,16.1,2,0,1555,0,0,0.9,13.9,388908,250,1555,13.16,2,16.75,-70.88,-80.13,174.8487991,-307.53,-0.295,-86.313125,-1.139375,-95.88,-17.75
645,rootcause3,704,336.51,15.09,2,0,1571,0,0,0,8.92,394878,251,1571,13.38,2,17.25,-74.13,-80.38,146.8657335,-338.15,6.755,-86.324375,1.125625,-95.56,-13.06
646,rootcause3,704,314.58,14.15,2,0,1601,0,0,0,8.99,402329,251,1601,13.9,2,14.63,-77.63,-79,133.1001526,-348.14,8.095,-86.61,1.44125,-96.19,-13.94
647,rootcause3,704,285.25,13.59,2,0,1522,0,0,0,9.19,380380,250,1523,11.26,2,,,,146.8657335,-331.44,16.435,-85.016875,2.8325,-100.69,-17.25
648,rootcause3,704,287.81,13.64,2,0,1561,0,0,0,9.35,392021,251,1561,10.52,2,18.13,-71.88,-83.63,133.1001526,-348.1,5.895,-87.033125,0.43375,-94.25,-17.69
649,rootcause3,704,309.74,13.92,2,0,1567,0,0,0,8.1,392840,251,1566,10.28,2,19.25,-77,-80.13,133.1001526,-346.35,5.07,-86.438125,0.395,-93.81,-17.31
650,rootcause3,704,321.97,14.65,2,0,1583,0,0,0,8.78,396695,251,1583,10.26,2,18.25,-72.75,-79,133.1001526,-335.12,14.225,-83.540625,2.739375,-92.31,-13.63
651,rootcause3,704,310.53,14.56,2,0,1569,0,0,0,9.94,392029,250,1569,10.92,2,18.38,-71.88,-82.5,136.5962808,-336.445,17.02,-85.9075,3.32,-97.81,-16.88
652,rootcause3,704,330.05,15.02,2,0,1596,0,0,0,9.84,399775,250,1596,11.76,2,17.13,-70.88,-80.63,136.2717255,-341.645,11.83,-84.296875,1.835,-96.25,-18.44
653,rootcause3,704,324.12,14.1,2,0,1601,0,0,0,7.44,403812,252,1601,10.4,2,16.63,-74.75,-79.5,133.1001526,-343.69,11.3,-85.4825,2.4225,-94.25,-15.56
654,rootcause3,704,281.85,13.87,2,0,1531,0,0,0,11.63,383293,250,1531,11.3,2,,,,133.1001526,-349.05,7.505,-87.031875,1.20375,-97.38,-14.5
655,rootcause3,704,272.9,13.35,2,0,1535,0,0,0,9.65,385657,251,1535,12.28,2,19.25,-76.88,-83.88,136.2717255,-358.785,6.225,-88.31375,0.640625,-98.38,-18.75
656,rootcause3,704,292.81,13.46,2,0,1560,0,0,0,8.51,391810,251,1560,11.76,2,16.63,-76,-83.88,136.2717255,-359.095,5.795,-88.59625,0.305625,-98.94,-17.56
657,rootcause3,704,286.19,13.75,2,0,1575,0,0,0,8.7,392093,249,1576,11.32,2,16.63,-75.63,-77.25,96.28865985,-404.56,6.8,-87.1425,1.555,-95.19,-14.5
658,rootcause3,704,305.66,13.49,2,0,1559,0,0,0,5.64,391859,251,1559,9.9,2,17.5,-72.75,-81.13,133.1001526,-346.42,11.385,-86.41625,2.04,-94.5,-14.19
659,rootcause3,704,318.31,15.04,2,0,1561,0,0,0,12.17,389537,250,1560,10.38,2,17.13,-76.5,-80.63,133.1001526,-346.47,2.005,-86.25,0.14125,-93,-18.31
660,rootcause3,704,335.2,14.77,2,0,1601,0,0,0,8.12,401956,251,1601,9.94,2,19,-76.63,-81.13,133.1001526,-345.755,8.72,-86.184375,1.561875,-92.25,-14.56
661,rootcause3,704,308.01,14,2,0,1555,0,0,0,7.98,390299,251,1555,9.9,2,,,,133.1001526,-348.15,8.67,-86.81,1.345,-95.38,-12.56
662,rootcause3,704,300.28,14.53,2,0,1570,0,0,0,12.03,393153,250,1570,11.68,2,16.25,-77.13,-81.5,133.1001526,-347.5,11.01,-86.551875,1.95,-95.94,-13.94
663,rootcause3,704,309.66,14.05,2,0,1572,0,0,0,8.34,394977,251,1572,11.34,2,17,-76.88,-81.13,133.1001526,-344.15,10.6,-85.845,1.754375,-94.31,-16.06
664,rootcause3,704,314.93,14.47,2,0,1590,0,0,0,9.13,399782,251,1590,11.78,2,16.38,-77.88,-78.25,133.4247079,-348.9,6.085,-87.14875,0.80125,-95.94,-14
665,rootcause3,704,304.18,14.48,2,0,1527,0,0,0,9.23,383349,251,1527,11.96,2,17.63,-77,-76.75,119.4487834,-355,10.13,-85.939375,2.395,-98.63,-13.44
666,rootcause3,704,303.56,13.26,2,0,1565,0,0,0,6.96,393998,252,1565,10.4,2,16.75,-75.88,-80.63,133.1001526,-346.32,9.885,-86.411875,1.54375,-93.69,-14.25
667,rootcause3,704,321.8,15.17,2,0,1600,0,0,0,11.06,400382,250,1601,11.72,2,16.88,-76.63,-80.63,133.1001526,-347.125,10.15,-86.524375,1.68,-94.5,-14.38
668,rootcause3,704,274.76,13.03,2,0,1560,0,0,0,9.48,392358,252,1560,11.42,2,,,,133.1001526,-347.385,10.6,-86.98875,1.3875,-97.38,-16.75
669,rootcause3,704,273.74,12.97,2,0,1549,0,0,0,10.47,389689,252,1548,12.16,2,17.38,-76.5,-80.88,136.5962808,-338.85,12.5,-86.65,2.1175,-96.25,-14.31
670,rootcause3,704,288.42,13.52,2,0,1561,0,0,0,9.35,391666,251,1561,12,2,16,-77.88,-79.75,133.4247079,-356.245,5.3,-89.18125,0.469375,-99.63,-17.56
671,rootcause3,704,265.98,12.79,2,0,1588,0,0,0,9.01,399037,251,1588,11.24,2,16.63,-76.25,-72.88,133.1001526,-341.985,13.455,-85.035625,2.81375,-94.13,-11.81
672,rootcause3,704,273.42,12.9,2,0,1554,0,0,0,8.43,390074,251,1554,10.36,2,17.88,-76,-81,95.11708698,-411.065,14.045,-86.70375,3.59,-97,-16.81
673,rootcause3,704,314.27,14.59,2,0,1560,0,0,0.15,11.67,392161,251,1560,10.26,2,19.63,-74.88,-82.38,133.1001526,-354.065,7.235,-88.281875,1.0275,-94.69,-14.69
674,rootcause3,704,273.64,13.16,2,0,1601,0,0,0,7.69,402849,252,1601,10.6,2,18.75,-75.25,-81.38,133.1001526,-345.59,11.415,-86.1375,2.09,-94.38,-14.88
675,rootcause3,704,318.73,14.07,2,0,1567,0,0,0,7.59,393253,251,1567,10.82,2,,,,133.1001526,-345.57,9.725,-86.230625,1.473125,-94.06,-15.81
676,rootcause3,704,285.97,14.08,2,0,1552,0,0,0,11.47,389249,251,1552,11.16,2,19,-75.38,-81.63,133.1001526,-348.055,6.045,-86.6625,0.781875,-96.13,-18.44
677,rootcause3,704,306.93,13.78,2,0,1564,0,0,0,8.18,392340,251,1565,10.78,2,19.63,-75.38,-81.13,133.1001526,-344.445,11.17,-85.935625,1.875,-93.13,-12.75
678,rootcause3,704,296.4,13.74,2,0,1589,0,0,0,10.13,399038,251,1589,11.16,2,16.63,-75.25,-78,133.1001526,-347.235,7.675,-86.415,1.255,-97.44,-18.56
679,rootcause3,704,269.64,13.35,2,0,1556,0,0,0,8.68,392362,252,1555,11.46,2,17.38,-75.63,-81.25,133.1001526,-344.86,12.355,-86.2,2.086875,-95.06,-14.31
680,rootcause3,704,332.17,15.07,2,0,1539,0,0,0,9.16,387457,252,1539,11.78,2,18.38,-76.13,-81.5,142.0255142,-322.79,19.32,-85.755625,3.65625,-94.63,-12.25
681,rootcause3,704,338.4,15.16,2,0,1601,0,0,0,8.37,402362,251,1601,11.8,2,20.38,-75,-82.13,133.1001526,-349.415,8.49,-87.156875,1.26125,-94.06,-14.5
682,rootcause3,704,308.17,14.34,2,0,1527,0,0,0,9.04,383973,251,1527,11.12,2,,,,133.1001526,-347.08,8.91,-86.43875,1.55875,-96.56,-16.13
683,rootcause3,704,305.17,14.19,2,0,1511,0,0,0,8.34,378609,251,1511,10.62,2,17,-75.13,-82.63,133.1001526,-339.67,11.2,-84.568125,2.07375,-94.75,-17.94
684,rootcause3,704,345.39,15.19,2,0,1590,0,0,0,7.99,399066,251,1590,10.04,2,17.5,-74.88,-79.25,133.1001526,-343.15,15.03,-85.61,2.746875,-95.06,-14.81
685,rootcause3,704,351.75,15.99,2,0,1581,0,0,0,10.82,390813,247,1581,11.2,2,17.25,-74.63,-77.25,133.1001526,-342.96,12.2,-85.418125,2.391875,-94.06,-14.5
686,rootcause3,704,282.7,15.37,2,0,1430,0,0,0,9.23,330628,231,1430,11.22,2,18.5,-74,-79.63,133.1001526,-344.695,9.515,-85.739375,1.8325,-96.13,-17.25
687,rootcause3,704,294.71,14.44,2,0,1482,0,0,0,9.64,359740,243,1483,10.62,2,17.5,-73.63,-81.88,137.8968439,-318.865,13.76,-84.703125,3.113125,-95.75,-17.88
688,rootcause3,704,291.54,14.35,2,0,1516,0,0,0,7.38,366696,242,1516,9.8,2,18,-74,-82.38,133.1001526,-331.37,13.05,-82.415625,2.601875,-93.25,-13.38
689,rootcause3,704,320.42,14.32,2,0,1556,0,0,0,8.42,391426,252,1555,9.32,2,,,,133.1001526,-333.91,10.815,-83.376875,1.78625,-93.38,-18.13
690,rootcause3,704,286.62,13.54,2,0,1554,0,0,0,9.65,390207,251,1554,9.48,2,18.38,-73.75,-81.75,133.1001526,-343.11,9.73,-85.43375,1.865,-97.81,-18.25
691,rootcause3,704,288.02,13.87,2,0,1560,0,0,0,10.19,390679,250,1560,10.96,2,17.25,-71,-81.75,136.2717255,-342.215,13.685,-84.435,2.199375,-97.56,-17.69
692,rootcause3,704,280.67,13.68,2,0,1557,0,0,0,9.57,391458,251,1557,10.98,2,17.88,-70.75,-77.75,136.2717255,-341.365,14.56,-84.533125,2.08625,-93.44,-17.75
693,rootcause3,704,278.03,12.93,2,0,1513,0,0,0,9.33,379046,251,1513,10.04,2,17.5,-73.75,-82.13,178.1493622,-276.76,9.74,-85.275,1.82,-95.63,-13.06
694,rootcause3,704,237.1,12.91,2,0,1527,0,0,0.58,10.23,381149,250,1527,10.96,2,16.13,-72.88,-81.5,133.1001526,-345.375,10.6,-85.93875,2.020625,-95.5,-18.13
695,rootcause3,704,293.96,13.65,2,0,1599,0,0,0.21,9.01,401609,251,1599,10.48,2,17.63,-74,-80.88,136.2717255,-339.29,16.79,-84.025625,2.64375,-94.13,-18.25
696,rootcause3,704,294.52,13.78,2,0,1561,0,0,0,9.73,391120,251,1561,10.6,2,,,,136.2717255,-341.95,15.17,-84.700625,2.2275,-95.19,-18.5
697,rootcause3,704,272.48,13.32,2,0,1536,0,0,0,9.89,386290,251,1537,11.7,2,17.5,-74.38,-82.25,142.0255142,-320.17,17.56,-84.973125,3.328125,-95.06,-12.69
698,rootcause3,704,265.29,12.49,2,0,1571,0,0,0,8.91,396300,252,1571,11.14,2,17.5,-74.88,-82.13,133.1001526,-340.85,14.83,-84.903125,3.235625,-95.25,-14.94
699,rootcause3,704,259.61,12.29,2,0,1577,0,0,0,9.13,396212,251,1576,11.26,2,17.5,-74.13,-77.75,133.1001526,-344.905,6.905,-86.10625,1.131875,-98,-14.25
700,rootcause3,704,255.5,12.05,2,0,1570,0,0,0,8.03,394889,252,1570,10.64,2,14.75,-77.13,-83.38,137.6506326,-316.665,18.46,-84.18875,4.1875,-96.5,-13.63
701,rootcause3,704,305.79,14.28,2,0,1527,0,0,0,8.91,383296,251,1527,10.38,2,19.13,-71.38,-81.63,136.2717255,-342.39,21.745,-84.408125,4.273125,-92.38,-14.13
702,rootcause3,704,302.22,13.97,2,0,1601,0,0,0,8.55,401605,251,1601,10.06,2,17.63,-74.75,-83,133.1001526,-348.89,9.055,-86.766875,1.66125,-97.94,-17.56
703,rootcause3,704,296.02,13.82,2,0,1524,0,0,0,8.27,380780,250,1524,10.38,2,,,,133.1001526,-345.765,12.98,-86.08625,2.546875,-93.5,-13.06
704,rootcause3,704,281.83,13.83,2,1,1537,0,0,0,11.19,383812,250,1538,10.54,2,16.63,-75.38,-82.25,133.1001526,-344.41,12.86,-85.661875,2.5975,-95.56,-18.19
705,rootcause3,704,310.24,13.71,2,0,1586,0,0,0,7,399058,252,1586,9.96,2,17.25,-75.13,-81.88,142.0255142,-323.08,17.02,-85.754375,3.12875,-97.81,-16.69
